winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential,winner
0.431618424,0.345575843,-1,57.70308773,3,1,2,3,1,3,0,21,48,?
0.48968028,0.630701369,0,73.50795841,1,1,3,2,2,2,0,73,21,1
0.413528092,0.373024052,-1,59.9163855,1,1,2,5,1,4,0,36,22,?
0.369274152,0.610266665,1,54.66240248,1,3,1,2,1,2,1,25,64,0
0.493955662,0.573724309,-1,64.77208313,2,1,1,1,2,1,0,48,?,1
0.356050197,0.493804895,1,50.92671322,3,1,3,?,5,4,0,49,58,1
?,0.489443414,?,60.19921387,2,2,1,4,3,3,1,41,35,1
0.604114859,0.698967545,-1,65.34474967,0,1,4,4,4,1,0,50,-4,1
0.671567902,0.27157082,1,67.74077702,1,?,2,5,3,2,0,51,81,0
0.304579326,0.527747873,-1,61.76152646,0,1,2,4,4,3,1,73,51,1
0.619824009,0.202797423,0,59.944674,1,2,5,3,2,3,1,16,38,0
0.698268561,0.701429868,-1,68.7870693,2,3,1,3,2,2,1,58,73,0
0.497799277,0.498654168,1,61.3735102,3,2,2,4,2,3,1,51,67,1
0.368187317,0.667287347,1,65.36017784,1,1,3,1,?,3,0,34,26,1
0.460816697,0.815058148,-1,56.81200109,1,1,5,5,1,1,0,34,87,1
?,0.594228744,-1,69.68785156,1,1,3,4,2,3,1,48,34,1
0.67331611,0.210781405,0,63.35161546,2,1,1,4,4,1,0,103,56,1
0.279550197,0.737017168,0,62.50617578,2,3,5,4,4,1,1,37,70,0
0.491251395,?,-1,68.70004156,1,1,2,5,4,3,1,37,53,1
0.62130674,0.285540793,-1,59.64407978,0,2,4,5,3,4,1,65,29,0
0.789380082,0.355197831,1,56.87474548,3,0,2,5,4,0,1,46,71,?
0.358891977,0.211381482,-1,78.25966936,3,2,1,4,4,2,1,51,74,1
0.888886132,0.673208618,1,72.05376371,2,0,4,3,3,2,0,47,38,1
0.536052627,0.719969181,1,55.84052303,2,1,2,?,3,2,?,28,31,1
0.488788446,0.42845943,0,78.79813016,3,2,3,3,2,3,0,46,65,1
0.206844562,0.491999111,1,62.70633647,2,4,1,5,2,2,0,73,53,0
0.52638161,0.4315348,0,72.62050676,1,0,4,1,3,3,0,51,39,1
0.502747692,0.432807942,-1,61.79565977,2,1,4,5,2,3,1,42,35,1
0.365388579,0.832878734,0,72.72854181,1,1,3,2,4,2,0,71,?,1
0.358101674,?,0,80.89207063,1,3,4,4,2,1,0,48,61,0
0.575709504,0.628177035,-1,79.9068111,1,1,4,3,2,2,1,36,30,1
0.77497849,0.460497088,-1,74.72616885,3,1,3,2,?,3,0,35,53,1
0.29201911,0.101276592,0,48.592475,1,1,1,1,2,3,1,42,68,0
0.766434602,?,0,62.14578193,2,1,2,2,3,2,1,50,87,1
0.261156019,0.773513361,1,65.52375301,2,1,2,?,2,2,0,62,40,1
0.503295861,0.752217564,1,71.58762279,2,3,1,1,0,?,?,85,51,0
0.301524138,0.494714006,0,56.0917513,2,1,1,5,3,2,0,61,19,1
0.4393039,0.439925761,-1,70.92329642,0,1,2,2,4,4,0,30,31,0
0.458549302,0.548266222,?,64.55116375,1,0,3,1,2,4,0,45,70,1
0.458921664,0.846436281,0,65.98027444,2,0,5,3,3,1,0,59,59,1
0.493773855,0.324178852,0,74.53662745,1,1,3,3,3,4,1,30,75,1
?,0.912916932,-1,65.78261188,1,2,1,?,4,2,0,48,?,0
0.574209795,0.395386405,0,64.75541737,2,2,1,5,2,2,0,41,23,1
0.621010267,0.542105059,1,72.45727675,1,3,3,5,2,4,0,44,58,0
0.82447248,0.599222957,1,69.80132051,1,3,3,5,?,2,1,58,24,0
0.541328199,0.217401306,1,72.66967245,1,1,4,1,1,4,1,35,50,0
0.602668796,0.659689225,1,71.95560425,2,2,5,3,1,3,1,73,53,?
0.469322901,0.636826399,0,58.66979247,2,2,1,2,4,2,0,49,61,1
0.434531505,0.536955074,-1,50.49026592,3,0,3,1,1,4,0,31,59,1
0.405578397,0.254409938,0,76.63106246,2,1,5,3,2,?,1,64,73,1
0.601821989,0.559129227,1,?,2,0,4,5,3,4,0,47,46,1
0.43089474,0.698304867,1,64.37013345,2,2,4,2,2,1,1,72,60,1
0.180679943,0.931422547,0,66.16889881,3,2,4,?,?,2,1,58,11,1
0.549465196,-0.031598726,0,66.30494799,1,2,2,1,3,4,1,38,46,1
0.451558531,0.333432703,0,68.23459466,2,2,2,5,3,1,0,45,33,1
0.648035255,0.432692346,1,60.77858427,1,2,?,4,4,1,0,77,14,1
0.453650531,0.496925766,-1,57.77832635,1,2,1,1,2,4,1,39,44,0
0.390406471,0.357802143,1,65.04226428,0,0,1,5,3,?,1,?,42,1
0.458927221,0.769331607,0,69.40441828,1,2,4,5,4,2,0,7,57,0
0.459679201,0.287059625,-1,71.86971496,1,3,2,2,2,4,0,47,?,0
0.422107356,0.737472041,-1,74.2046715,3,1,5,?,2,4,0,41,5,1
0.368749875,0.587555692,-1,69.71992084,1,0,3,2,1,3,0,81,36,1
0.74829065,0.746278997,0,67.98255834,2,1,?,5,2,2,0,41,61,1
0.943678252,0.469182469,-1,64.46441774,1,2,5,1,2,1,0,68,75,0
0.502931717,0.20651965,0,68.43317157,?,1,4,3,1,4,1,35,76,0
0.551095924,0.507248806,0,78.65632228,3,?,3,1,2,2,0,17,70,1
0.713464434,0.48497116,1,56.91670639,4,2,5,1,3,2,?,70,55,1
0.551440971,0.651978874,1,75.14355147,2,1,3,1,1,2,0,50,?,1
0.26567923,0.597948784,-1,74.56093959,3,1,2,5,2,2,1,22,52,1
0.842536841,0.57955808,0,62.6795646,3,1,3,5,2,4,1,53,42,1
0.180418097,0.493676793,-1,60.67083476,1,3,5,5,?,0,1,68,43,1
0.612625593,0.52900546,0,65.03074082,1,1,2,2,2,3,0,89,48,1
0.254567181,0.50099487,-1,58.8855334,1,0,5,1,2,2,1,57,17,1
0.824160833,0.492017766,0,72.48098111,3,1,1,5,3,4,1,82,48,1
0.55348705,0.689193955,1,65.67552203,1,3,1,1,3,2,1,49,?,0
0.482698468,0.432650024,1,69.86201234,1,1,?,3,3,3,1,39,19,1
0.219841821,0.872912747,0,69.20471806,2,4,4,1,0,3,0,?,44,0
?,0.573429928,1,?,2,2,3,1,2,4,1,27,47,1
0.454979712,0.537593598,-1,77.35345026,?,1,2,3,2,2,1,?,46,1
0.657818075,0.239925157,1,64.21616507,1,?,4,5,2,3,0,?,41,0
0.257340422,0.405727417,-1,66.38055961,0,2,1,3,2,3,1,89,56,1
0.394282209,0.343646454,-1,65.8378116,3,?,4,2,2,1,0,62,74,1
0.21821808,0.629501536,-1,74.5522609,0,1,2,2,2,2,1,47,29,1
0.502195589,0.442624604,-1,68.55762921,2,1,4,1,4,2,1,42,50,1
0.286455119,0.364872375,1,59.21945257,0,-1,5,3,5,2,0,39,46,1
0.464121203,0.387337131,1,59.01238448,2,0,1,5,2,1,1,52,38,1
0.388803873,0.119100695,1,74.77687723,1,2,2,2,3,2,0,24,51,0
0.8490063,0.61249577,?,68.01072547,1,2,4,1,4,2,1,56,56,0
0.557128325,0.453496783,-1,64.99017288,2,1,4,5,4,1,1,40,58,?
0.382697604,0.51590527,0,56.65352454,1,1,5,1,4,3,0,?,37,1
0.320069803,?,1,67.95471355,0,?,3,?,2,0,0,39,32,?
0.240172644,0.176309303,0,64.95087727,1,2,3,3,1,4,0,92,56,0
0.337318054,0.668813773,-1,68.23246997,3,2,4,1,2,4,1,59,45,1
1.116708085,0.386018531,1,53.0088433,2,0,5,1,1,3,0,84,25,1
0.242361562,0.813364908,?,67.94086518,3,2,3,?,3,2,0,?,77,1
0.566898522,0.670447004,-1,69.07643148,2,2,?,3,2,3,1,35,78,1
0.841520155,0.585615659,?,68.56250292,2,1,5,2,4,3,1,38,65,1
?,0.625045234,0,64.57281267,?,1,1,1,5,3,0,?,62,?
0.40671613,0.264363271,0,64.49950929,1,3,2,1,3,3,1,61,27,0
0.43072652,0.659583412,?,64.75345646,1,0,1,3,2,?,0,21,48,1
0.511792514,0.469638862,0,60.64623661,0,3,1,4,2,1,1,51,51,0
0.731850575,0.224588956,0,69.5064365,1,0,2,2,1,?,1,57,31,0
0.599051427,0.535814549,-1,68.74412413,1,?,3,4,2,2,1,33,0,1
0.36977012,0.259822996,1,63.26067402,2,1,1,2,1,3,1,95,?,1
?,0.517765572,1,58.08640652,1,3,3,3,2,3,1,69,56,0
0.301566312,0.716281104,-1,64.30185857,1,3,4,1,3,3,0,79,55,0
0.544545611,0.504444242,0,67.57938409,?,1,3,1,4,2,0,48,59,1
-0.03142669,?,1,78.70509152,0,3,1,2,4,1,1,?,10,1
0.475994907,0.65612211,0,62.8590528,0,0,1,1,2,1,1,?,37,1
0.365332812,0.338128388,1,71.64386277,3,2,4,4,2,2,1,?,39,1
0.588513058,0.407119018,0,67.0052041,1,3,5,1,2,2,0,48,37,?
0.207757329,0.348920335,-1,59.53600119,2,4,3,1,3,2,1,48,49,0
0.575888929,0.238147045,0,61.85332261,4,2,1,3,2,?,1,52,23,1
?,0.218352151,-1,65.07547139,1,1,5,5,4,2,0,54,53,1
0.636169101,0.628755754,1,59.23835398,1,1,2,2,1,3,1,64,60,1
0.557642125,0.685622497,1,66.65318022,2,3,2,3,2,3,0,59,84,0
0.664065733,0.049262693,?,56.98611838,1,2,4,1,?,1,0,16,54,0
0.432391164,0.481237428,-1,?,1,1,1,5,3,1,0,47,9,1
0.748900908,0.383806032,1,65.55811383,0,3,3,2,2,4,0,77,30,0
-0.070765157,0.402139688,-1,59.24680565,1,2,2,5,3,1,1,5,38,0
0.482569591,0.258554304,-1,62.29073433,1,1,4,1,3,2,0,53,50,1
0.654666577,?,-1,58.74778279,2,?,?,5,1,1,0,78,77,1
0.251510004,0.790161322,1,59.40902183,3,2,2,1,3,3,0,45,19,1
0.397804399,0.820379045,-1,62.56793458,2,2,1,4,2,3,1,64,44,1
0.51663104,0.614432999,-1,56.37272033,2,1,2,3,3,3,1,31,73,1
0.616703513,0.002244798,0,55.59133499,2,2,3,3,2,2,1,66,76,0
0.026177276,0.243967583,?,59.1238278,2,3,5,3,2,0,1,12,42,0
0.299263117,0.601831867,-1,76.45529155,3,1,2,1,2,2,1,53,38,1
0.763981404,0.35803538,?,81.23538462,2,2,4,3,2,2,1,40,52,1
0.372188991,0.45135427,0,63.18762079,2,3,2,1,?,2,1,44,52,0
0.637337495,0.606930358,-1,72.20525292,3,2,4,4,3,1,1,40,30,1
0.320450201,0.629925548,-1,79.73321074,2,1,5,2,1,3,0,67,61,1
0.687876084,0.284483003,-1,?,3,2,4,1,2,2,0,3,68,0
0.662933245,0.689042461,-1,66.79499575,1,3,2,3,4,3,1,51,29,?
0.707434441,0.659811125,0,70.8725049,1,1,4,1,?,2,0,43,?,1
0.440079209,0.369790624,-1,68.67812168,1,1,4,4,1,4,1,36,57,1
0.68185486,0.48438509,-1,71.45119601,3,1,5,1,3,2,1,21,3,1
0.474905022,0.425296617,0,66.45926637,1,1,4,1,3,4,1,50,38,1
0.36870344,?,-1,66.30791467,3,2,5,5,3,4,1,38,19,1
0.442825684,0.204800832,0,71.55079724,1,1,4,3,3,3,0,48,21,1
0.48216986,?,0,59.57672153,0,2,2,4,3,3,1,50,?,0
0.714600048,0.680668285,0,73.22222378,2,2,3,1,3,2,0,17,17,1
0.248127655,0.366760757,0,61.60325428,0,1,3,4,1,3,0,14,44,?
0.457208667,0.220081338,1,64.83590484,3,-1,1,5,?,2,1,49,34,1
?,0.378426535,1,60.12783856,0,2,2,2,1,3,1,?,51,0
?,0.361421482,-1,74.70961219,0,4,5,2,2,3,1,74,62,0
0.144126223,0.343836701,-1,54.68918281,1,2,1,5,4,4,1,56,75,0
0.385362002,0.272469435,0,63.1399531,1,0,1,4,1,3,0,16,19,1
0.549108261,0.573211555,-1,55.26696651,2,4,4,2,2,3,0,68,35,0
0.550825667,0.474498025,0,76.74834952,2,3,3,4,2,2,1,72,24,1
0.231550899,0.623400036,1,53.25895363,2,3,1,5,2,3,0,106,80,0
0.520509104,0.389939406,0,76.21015563,0,2,2,4,?,3,0,49,54,0
0.279545186,0.694250767,-1,65.53797615,1,3,1,4,2,2,1,41,55,0
0.633076061,0.282130589,0,?,-1,?,5,2,3,3,1,70,82,0
0.644556879,0.375433191,0,67.75142675,2,2,1,3,3,2,0,37,41,1
0.624578112,0.492430634,1,53.58256231,2,0,5,?,2,2,1,39,30,1
?,0.507134113,0,65.13245589,3,3,2,3,3,2,0,70,69,1
0.326316628,0.213498939,-1,59.83340745,1,1,1,3,2,1,1,50,32,1
0.637452009,0.293930748,-1,65.21871997,2,2,4,3,3,2,1,30,28,1
0.297194346,0.114730246,1,52.95616503,1,1,4,1,4,4,1,52,34,0
0.757433529,0.4790098,1,59.11149483,2,4,4,3,4,5,1,55,19,1
?,0.311774044,-1,58.04825665,1,0,2,3,2,4,0,49,34,1
0.594607643,0.849921459,-1,55.37376844,2,1,5,5,3,2,1,84,51,1
0.418026696,0.310464728,0,56.66246343,2,1,4,1,3,2,1,32,59,1
?,-0.080712227,0,59.94576964,1,1,3,2,3,3,1,70,30,1
-0.070439611,0.532056534,-1,58.38353121,3,1,4,4,4,1,0,29,27,1
0.479726492,0.513482186,1,64.9414211,2,?,1,2,1,2,?,49,69,1
0.126874147,0.679169963,-1,69.9190105,0,2,1,?,5,5,0,63,58,0
0.577748914,0.262551687,0,61.4087497,2,0,4,2,3,2,0,31,42,0
0.248508974,0.546895653,-1,63.36322741,2,?,1,3,?,3,0,63,56,1
0.034974035,0.397472976,1,68.58264581,2,0,?,5,2,1,1,10,40,1
0.122717015,0.443870702,1,75.88707915,1,1,3,5,3,3,0,47,45,1
0.548821165,0.56093639,0,53.14102408,-1,2,3,5,2,3,1,?,18,1
0.159070008,0.186752824,0,76.58130481,1,1,5,3,3,2,1,32,25,1
0.76086236,0.496384021,0,57.20043642,2,?,3,1,3,3,1,24,24,1
0.678853839,?,0,73.55043046,0,2,3,1,2,4,1,68,?,0
0.819256722,0.425812089,-1,68.81457321,1,1,4,1,2,0,0,45,22,1
0.463757407,0.853679984,-1,?,2,2,4,2,2,1,0,37,10,1
?,0.322211467,1,?,2,1,3,1,4,2,1,57,64,1
0.366729685,0.611833023,1,62.65844561,2,1,1,4,2,5,0,49,78,1
0.496828283,0.386675551,0,71.34932366,2,1,3,1,2,3,1,53,40,1
0.869251273,0.418789999,0,67.08609682,1,2,3,3,2,1,0,55,44,0
0.262652587,0.243479208,0,54.72060636,0,1,3,?,3,2,1,23,41,0
0.331643859,0.438809492,1,81.44372493,1,2,4,5,2,2,0,29,-6,1
0.54395906,0.155853726,1,59.20036693,1,1,?,5,?,2,1,65,62,0
?,0.370745146,?,73.3490571,3,2,?,5,2,0,0,65,64,1
0.276570767,0.553978,0,60.14864512,1,2,5,3,2,2,1,36,18,1
0.6589183,0.440997265,?,62.65690085,-1,3,5,5,3,5,0,14,47,0
0.337647917,0.440041029,0,63.64233195,2,0,?,3,1,2,1,74,32,1
0.297378749,0.502809261,1,57.39216382,1,?,1,3,2,2,1,?,80,1
0.137618361,0.414016748,-1,69.05112952,0,3,4,?,3,3,0,12,47,0
0.804655558,0.20076653,0,63.05959107,3,0,2,4,2,3,1,42,40,0
0.207340597,0.534954238,1,71.08769147,1,2,2,5,2,1,1,43,34,0
0.456245695,0.210043812,-1,59.78140376,?,3,4,?,4,4,1,46,55,0
0.833555013,0.507550295,1,74.46106514,1,1,?,4,1,4,1,54,?,?
0.512115388,0.406354855,0,76.52523835,1,1,2,5,2,2,1,61,26,1
0.614131153,0.863838609,-1,72.73154182,1,3,5,5,3,4,0,?,62,0
0.392203513,0.268077743,1,?,1,0,4,3,3,3,0,57,41,1
0.53516433,0.335002061,-1,74.94420359,2,2,4,2,2,2,1,43,38,1
0.250165894,0.138530416,1,71.90483748,1,1,4,2,?,3,1,39,38,1
0.419114042,0.447002814,1,72.01283831,2,1,3,4,1,3,0,?,48,1
?,0.328855398,0,70.08251597,2,1,4,2,2,3,1,25,37,0
0.808252264,0.247684229,0,66.88188444,3,1,3,1,2,4,?,29,48,0
0.244792782,0.572094735,-1,52.272278,0,1,4,2,2,2,0,31,26,0
0.605120383,0.082387675,0,66.08594046,?,0,4,3,4,3,0,33,77,0
0.493588594,0.538096333,1,57.88332207,2,1,5,3,2,4,0,41,54,1
0.355076869,0.411482028,0,64.82228908,?,2,1,3,4,1,0,37,84,1
0.483817011,0.781023198,-1,67.76495091,1,-1,5,2,1,3,0,39,27,1
0.23842989,0.439441931,1,77.19959878,1,3,3,4,1,3,1,63,66,?
0.381821922,0.550743913,1,58.19279419,1,1,2,3,2,3,0,65,37,1
0.410067104,0.524255907,1,84.65339766,2,1,4,4,1,2,1,66,53,?
0.120885123,0.492858496,0,75.31085493,1,?,2,3,2,2,0,84,38,1
1.075726842,0.401925327,1,65.85469799,1,2,5,2,?,3,0,22,32,0
0.568433825,0.412283597,0,62.75829119,1,2,2,1,1,4,0,59,97,?
0.734439947,0.516582821,1,66.65580532,2,2,5,3,3,3,1,36,47,1
0.761664677,0.584940172,-1,65.83254765,2,2,3,4,3,3,1,43,24,1
0.296978367,0.477779755,0,55.13204356,1,2,3,4,2,3,1,47,61,0
0.489742905,0.362858862,-1,66.31613261,3,1,1,3,2,2,1,46,45,1
0.566314945,0.379748525,-1,62.0183703,?,2,3,5,?,2,1,52,78,1
0.58906046,0.679495017,1,?,?,2,2,1,2,3,0,43,40,0
0.78020794,0.430084929,1,51.54188881,2,2,3,4,3,2,0,78,72,1
0.197188036,0.40237191,1,50.05887341,1,1,4,5,3,1,1,?,63,1
0.922976181,0.759927775,1,77.72805308,-1,2,1,1,4,4,1,77,21,1
0.486488607,0.431629872,0,59.57352675,2,3,3,1,2,3,0,54,86,0
0.553541802,0.851750942,0,73.16751668,1,2,4,2,2,?,0,86,41,0
0.389570306,0.474308638,1,70.41213673,1,2,1,4,3,2,0,50,55,0
0.294404383,0.505079377,1,50.90927694,3,2,5,1,2,3,1,58,22,1
0.668511222,0.483927679,0,59.48264103,1,1,3,5,2,3,?,74,55,1
0.537322578,0.481474821,-1,68.94174758,2,1,1,2,3,3,1,49,?,1
0.786643416,0.270324637,1,66.76743396,?,-1,5,1,0,3,0,-18,48,1
0.604390246,0.51699522,-1,71.373513,2,3,1,4,3,3,0,49,39,0
?,0.455886082,1,57.30562192,2,?,4,5,5,?,0,71,89,0
0.485010662,0.846068418,-1,77.03719976,1,0,1,4,2,0,0,?,49,1
0.52595489,0.751438296,-1,68.874591,1,2,4,?,1,3,0,59,51,0
0.67237239,0.50316716,0,55.00583864,3,?,5,3,1,3,1,27,39,1
0.582396609,0.516683624,1,62.00886058,2,3,4,2,1,3,0,?,42,0
0.417626138,0.586681697,0,56.49383558,1,1,3,1,4,4,1,52,39,?
0.863500391,0.515641587,0,68.98037191,2,0,5,3,?,2,0,42,66,1
0.557597178,0.412725634,1,66.29774168,1,3,3,3,2,0,0,22,36,0
0.500600123,0.296426435,1,71.82382248,2,2,2,1,3,3,0,52,23,1
0.112555986,0.449895731,?,58.91866932,4,2,5,4,1,4,1,41,49,1
0.390123454,0.649687341,0,56.40924686,1,4,3,1,4,3,1,47,24,1
0.480567426,0.835461364,0,60.15891777,1,2,4,2,3,4,1,86,76,0
0.368689558,0.791578492,0,?,3,1,5,?,1,5,1,70,45,1
0.131205837,0.630405133,1,65.05851665,?,0,5,4,4,3,0,47,?,1
0.05125996,0.393334507,1,73.07046198,2,0,2,3,?,2,1,24,55,1
0.251470008,1.001303938,0,68.26190522,2,2,4,2,3,1,1,46,34,1
0.377169459,1.066632911,-1,73.4278448,2,0,1,1,?,1,0,78,27,1
0.769158955,0.194310766,-1,72.89644698,4,1,?,5,3,1,1,70,23,1
0.266413148,0.33532604,1,69.37984935,2,1,1,3,3,3,1,43,64,1
0.328289191,0.500740049,0,?,4,1,4,2,4,?,1,82,50,1
0.269152597,0.478784726,1,65.43938688,3,2,3,1,3,4,1,74,?,1
0.388728775,0.369603382,1,74.95988101,1,2,?,4,2,?,0,74,61,0
0.508782305,0.263057824,1,63.27807642,2,3,3,5,2,3,0,8,57,0
0.647170886,0.283097912,-1,67.27408843,3,1,3,1,1,4,0,3,35,0
0.970678054,0.348547835,-1,82.66132851,2,3,4,4,1,2,1,-7,46,1
?,0.269053371,?,71.46547211,0,0,5,5,0,3,1,38,62,0
0.704137956,0.135338437,0,66.91852484,2,3,4,2,0,4,1,86,31,0
0.734498187,0.166157637,-1,54.8726352,1,1,5,3,3,0,1,?,43,0
0.539381671,0.919277605,-1,63.26062354,2,0,1,4,3,4,1,37,43,1
0.591008612,0.333749692,0,69.67695397,2,2,3,5,0,3,1,56,41,1
0.443052145,0.252353507,0,58.50922758,3,4,5,2,2,2,0,44,11,1
0.401860239,0.323169742,?,51.15130486,2,4,4,3,4,3,0,23,73,0
0.380646611,0.769824633,-1,58.93316513,2,1,5,4,3,5,0,37,84,1
0.578153947,0.656765364,0,75.79032307,2,2,3,2,3,1,1,39,34,1
0.355804772,0.681979181,0,59.50991335,1,3,4,5,1,3,0,44,48,0
0.554683786,0.902243961,0,73.24976173,3,2,1,1,2,1,0,50,49,1
0.423677171,0.556887459,0,71.00626447,1,3,2,3,4,3,0,44,42,0
0.583013129,1.186992747,1,68.76040834,0,2,?,2,3,2,0,70,51,0
0.527206235,0.552458156,0,53.08955901,1,2,1,5,4,2,0,44,41,0
0.42461721,0.904214489,-1,72.9027391,2,?,4,5,1,2,0,23,62,1
0.709890936,?,1,58.05474628,2,0,?,3,2,3,1,18,70,0
0.523611497,0.367687227,0,73.90793626,2,2,5,1,4,3,0,62,46,1
0.256191124,0.743616816,1,62.92204608,0,1,4,1,3,4,0,58,84,0
0.206779214,0.622358301,-1,70.28665701,3,3,2,4,3,?,?,38,47,1
0.581446877,0.372579838,0,61.87280613,1,3,4,3,3,2,1,30,92,0
0.381619237,0.691319132,?,69.1833391,1,2,5,1,1,2,0,64,44,0
0.308510379,0.037568873,1,61.66270897,2,3,3,1,2,2,0,57,81,0
0.423120573,0.737216367,1,61.24134701,1,?,4,4,3,2,0,55,102,0
0.391581303,0.425326762,1,61.87866427,2,2,1,4,2,-1,1,?,78,1
0.33308201,0.719427089,-1,59.12955131,2,2,3,2,3,2,0,59,9,1
0.726679442,0.160899006,-1,57.24967152,3,1,5,4,2,3,0,41,85,0
0.174795071,0.74357409,1,66.55951015,0,0,2,?,1,1,1,?,22,1
0.387122207,0.623112384,-1,?,1,1,1,3,4,4,1,43,62,1
0.191589218,0.469083027,-1,75.24171632,3,0,3,5,1,1,1,78,12,1
0.851585091,0.570876209,1,50.62094277,0,1,4,3,4,2,0,?,64,0
0.164738911,0.512725138,?,67.29942733,3,2,2,2,2,4,0,43,46,1
0.651225189,0.609254473,1,62.04816891,2,2,1,4,2,1,0,79,40,1
0.505588219,0.483613594,0,61.84511899,2,2,3,3,3,2,1,53,53,1
-0.011112975,0.475964218,1,64.42540814,2,0,2,5,2,3,0,52,75,1
0.597459519,0.430577368,-1,64.49210692,1,1,?,3,3,3,0,28,37,1
0.44122643,0.916931362,0,60.57092325,2,1,1,5,3,3,0,34,35,1
0.370520103,?,-1,61.60657519,1,1,?,?,3,1,0,53,19,1
0.590074827,?,0,?,3,2,5,3,0,2,0,37,68,1
0.394581479,0.424295097,1,?,-1,0,2,3,3,2,?,42,47,0
0.219602832,0.680166324,1,61.0064022,1,0,5,1,3,4,1,45,30,1
0.398073199,0.720966541,-1,68.39184652,3,0,5,1,2,1,0,30,26,1
0.766698492,0.796619582,1,69.72377252,2,1,3,4,2,4,1,?,44,1
0.519825087,0.483644659,1,67.65008242,0,2,4,2,2,2,1,71,100,0
0.706447185,0.602184182,-1,?,?,0,3,1,2,2,1,34,67,1
0.667577726,0.343139327,0,64.27443557,3,1,5,1,5,4,1,77,27,1
0.163759001,0.101923906,-1,66.63056037,1,3,4,3,3,?,0,31,53,0
0.315459978,0.789274517,1,55.67512239,3,3,1,4,1,0,1,80,71,1
0.42742615,0.288020477,-1,74.55474794,1,1,1,3,3,3,?,74,107,1
0.04344868,0.701954521,0,61.81886945,4,2,5,2,2,2,0,29,43,1
0.565590992,0.258624209,0,75.98122258,1,1,4,3,3,2,0,51,27,1
0.596975924,0.381757338,0,50.36679972,?,1,2,4,3,3,0,53,49,0
0.099953171,0.692038884,-1,53.1438114,3,-1,2,5,?,3,0,54,51,1
?,0.154399904,1,63.02793984,2,?,2,3,2,1,0,45,34,0
0.831500256,0.536324402,-1,74.22111327,1,2,5,4,2,2,1,32,57,0
0.566685224,0.327566172,0,?,3,2,2,2,2,0,1,37,69,0
0.949241564,0.356565358,-1,59.33918154,0,2,4,2,2,2,0,31,42,0
0.768611476,0.398075993,1,66.26601054,1,2,1,4,3,5,0,56,24,0
0.651234058,0.141967288,1,?,1,1,5,3,2,2,0,41,54,0
0.480080676,0.583057864,1,62.70676954,3,2,5,4,2,3,0,19,66,1
0.634124344,0.35567761,0,54.24517787,1,1,5,4,?,3,1,45,19,1
0.694381118,0.34582555,0,65.60784224,2,3,1,3,2,2,0,48,56,0
0.664684535,0.269762828,1,77.42188557,2,2,?,3,2,3,0,39,51,0
0.42569436,0.525413614,-1,?,1,2,3,3,2,4,0,29,41,0
0.689097209,0.56847689,1,77.973619,0,-2,3,5,4,3,0,56,29,1
0.474683926,0.882003472,0,61.04688352,1,3,4,3,2,3,0,65,52,0
0.999547909,0.330109389,0,63.75041053,2,3,2,1,3,4,0,61,65,0
0.577451796,0.590668132,0,71.28302957,1,1,4,4,2,3,0,39,40,1
0.446825022,0.584158687,0,60.61101844,0,0,3,3,1,2,1,41,10,1
0.441923463,0.381751696,-1,69.23851707,2,1,4,3,4,1,1,34,44,1
0.622404455,0.140567496,1,64.55567286,2,1,2,2,3,2,1,61,27,0
0.373213218,0.492420339,1,58.19555352,0,1,5,1,3,2,0,37,33,0
0.515567761,0.479949661,1,58.55956025,-2,2,?,5,3,3,0,36,49,0
0.778708189,0.765459155,?,65.15989784,3,1,1,3,1,3,1,34,?,1
0.666809914,0.587247741,0,70.05184828,3,1,1,1,2,1,0,42,27,1
0.780708134,0.589702982,1,69.75304329,3,3,4,4,2,3,0,1,77,0
0.551102106,0.680030241,1,64.52015789,2,2,1,1,2,3,1,69,32,1
0.825301461,0.092354209,1,64.72583205,1,1,3,4,3,2,1,63,54,0
0.318930088,0.265299782,0,63.41070263,1,0,2,5,2,3,1,47,78,1
0.626485528,0.651087142,1,67.85550208,2,2,3,1,2,4,?,58,15,1
0.291962995,0.576816547,-1,60.39838636,2,1,2,?,2,2,1,32,41,1
0.241377255,0.609313481,0,58.3739894,1,1,1,4,2,3,0,57,52,1
0.527672621,0.194411854,1,84.14196687,2,3,4,2,2,2,1,0,42,0
0.214984547,0.305446828,1,61.95439913,?,1,5,1,1,3,0,42,33,1
0.576930261,0.322957789,-1,60.1594201,0,1,4,4,3,3,1,24,55,0
0.647879522,0.519900251,-1,57.09493469,3,3,2,2,2,3,0,5,57,1
0.165780949,0.53425296,1,55.73753645,2,2,?,5,3,2,1,68,25,1
0.683551017,0.543259689,1,65.93758171,0,3,2,4,1,2,0,67,62,0
0.697568525,0.507541115,-1,63.38067219,1,4,2,5,4,2,0,84,76,0
1.050724592,0.533484398,0,63.88616594,1,1,5,1,3,4,1,61,21,1
0.458720302,0.413700336,-1,58.84726387,2,1,5,2,3,2,1,70,48,1
0.643274357,0.423453871,1,67.64368761,2,3,2,4,2,3,1,68,61,0
0.604172728,0.48608248,-1,63.04880257,1,1,1,1,3,3,1,60,46,1
0.097578091,0.499506339,1,60.82332939,1,2,4,4,3,2,0,57,87,0
